mavpackettype,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,Type,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
IMU,57174626,1,0.0009007395128719509,0.0006581547786481678,0.0008511646301485598,9.218026161193848,-0.06527568399906158,-3.3577475547790527,0.0,0.0,28.46969223022461,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57194626,0,0.000805322197265923,0.0008438720251433551,0.0008682261686772108,9.216925621032715,-0.06445014476776123,-3.356571912765503,0.0,0.0,28.470792770385742,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57194626,1,0.0009633980225771666,0.0007285787723958492,0.0009337853407487273,9.214810371398926,-0.06427483260631561,-3.3551220893859863,0.0,0.0,28.470792770385742,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57214626,0,0.0008678012527525425,0.0009035757975652814,0.0007925434038043022,9.217459678649902,-0.06450463831424713,-3.357367992401123,0.0,0.0,28.471895217895508,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57214626,1,0.0008300355984829366,0.0008101688581518829,0.0006983501370996237,9.215322494506836,-0.06453189253807068,-3.3552868366241455,0.0,0.0,28.471895217895508,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
GPS,57214626,0,,,,,,,,,,,,,,GPS,6.0,220518000.0,2412.0,10.0,1.21,-35.3632649,149.1652374,584.85,0.0,359.87615966796875,0.0,0.0,1.0
IMU,57234626,0,0.0008663796470500529,0.0008268885430879891,0.0008218411821871996,9.217789649963379,-0.0646311342716217,-3.3554468154907227,0.0,0.0,28.472997665405273,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57234626,1,0.0007344447076320648,0.0010070598218590021,0.0007494344026781619,9.21508502960205,-0.06290724873542786,-3.3568379878997803,0.0,0.0,28.472997665405273,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57254626,0,0.000822847883682698,0.0008287980454042554,0.0008506458252668381,9.217304229736328,-0.06466852128505707,-3.35565447807312,0.0,0.0,28.474098205566406,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57254626,1,0.0009168846299871802,0.0009515152778476477,0.0006644820095971227,9.215749740600586,-0.06154483184218407,-3.353562831878662,0.0,0.0,28.474098205566406,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57274626,0,0.0008281550835818052,0.0008096977835521102,0.0008206043858081102,9.21772575378418,-0.06385079771280289,-3.356123924255371,0.0,0.0,28.475200653076172,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57274626,1,0.0009010287467390299,0.0010136113269254565,0.0008951424970291555,9.21902084350586,-0.06581181287765503,-3.3570544719696045,0.0,0.0,28.475200653076172,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57294626,0,0.0008480654796585441,0.0007640929543413222,0.0008476501679979265,9.216890335083008,-0.06472967565059662,-3.3558011054992676,0.0,0.0,28.476301193237305,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57294626,1,0.0006456124247051775,0.000758698966819793,0.0007869878318160772,9.21729564666748,-0.06347759813070297,-3.356780767440796,0.0,0.0,28.476301193237305,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57314626,0,0.0008284699870273471,0.0008643757319077849,0.0008331887656822801,9.21671199798584,-0.0655260682106018,-3.3559956550598145,0.0,0.0,28.47740364074707,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57314626,1,0.0007589183514937758,0.0008125003078021109,0.000881916144862771,9.21969223022461,-0.06607140600681305,-3.357123613357544,0.0,0.0,28.47740364074707,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57334626,0,0.0008048044401220977,0.0008794995956122875,0.000867295078933239,9.216801643371582,-0.06617526710033417,-3.356200695037842,0.0,0.0,28.478504180908203,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57334626,1,0.000877786020282656,0.0010224987054243684,0.0009991987608373165,9.219110488891602,-0.06786713749170303,-3.3560688495635986,0.0,0.0,28.478504180908203,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57354626,0,0.0008534755907021463,0.0008080322295427322,0.0008121723076328635,9.216886520385742,-0.06519351899623871,-3.355429172515869,0.0,0.0,28.47960662841797,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57354626,1,0.0008136664982885122,0.000802871712949127,0.0009341401746496558,9.216100692749023,-0.06468477100133896,-3.3575282096862793,0.0,0.0,28.47960662841797,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57374626,0,0.0008426973363384604,0.0008608355419710279,0.0008097789250314236,9.216480255126953,-0.06520470231771469,-3.356052875518799,0.0,0.0,28.4807071685791,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57374626,1,0.0008357864571735263,0.0008768439874984324,0.0008871991303749382,9.217121124267578,-0.06398016959428787,-3.3555641174316406,0.0,0.0,28.4807071685791,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57394626,0,0.000845210743136704,0.0007416676380671561,0.0008780793286859989,9.21624755859375,-0.0641973689198494,-3.3063409328460693,0.0,0.0,28.481809616088867,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57394626,1,0.0007546879933215678,0.0006770514883100986,0.0006914283731020987,9.212921142578125,-0.06359609961509705,-3.2792305946350098,0.0,0.0,28.481809616088867,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57414626,0,0.000838379783090204,0.0007176744984462857,0.0008135433308780193,9.216522216796875,-0.06454691290855408,-3.372178077697754,0.0,0.0,28.48291015625,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57414626,1,0.000958941294811666,0.0007114409236237407,0.0008082616259343922,9.216096878051758,-0.06369514018297195,-3.381228446960449,0.0,0.0,28.48291015625,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
GPS,57414626,0,,,,,,,,,,,,,,GPS,6.0,220518200.0,2412.0,10.0,1.21,-35.3632649,149.1652374,584.85,0.0020000000949949026,179.29026794433594,0.0,0.0,1.0
IMU,57434626,0,0.0008242626790888608,0.0008825846016407013,0.0008484717691317201,9.216734886169434,-0.06487990915775299,-3.3558356761932373,0.0,0.0,28.484010696411133,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57434626,1,0.0008450644090771675,0.0007847031229175627,0.0007465787930414081,9.217733383178711,-0.06677842140197754,-3.3576226234436035,0.0,0.0,28.484010696411133,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57454626,0,0.0008449871675111353,0.000865867012180388,0.0008418149664066732,9.217318534851074,-0.06560148298740387,-3.354294776916504,0.0,0.0,28.485111236572266,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57454626,1,0.0009438744164071977,0.0005872781621292233,0.0008467190782539546,9.21762752532959,-0.06602460891008377,-3.3573858737945557,0.0,0.0,28.485111236572266,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57474626,0,0.0008604233153164387,0.0008646440110169351,0.0008531726198270917,9.217464447021484,-0.06494402885437012,-3.3551599979400635,0.0,0.0,28.48621368408203,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57474626,1,0.0008312891004607081,0.0009178186883218586,0.0009694580221548676,9.21895694732666,-0.06473004072904587,-3.3561079502105713,0.0,0.0,28.48621368408203,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57494626,0,0.0008255251450464129,0.0008365224930457771,0.000834462174680084,9.217083930969238,-0.06448876857757568,-3.3548836708068848,0.0,0.0,28.487314224243164,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57494626,1,0.00091676035663113,0.0009490227093920112,0.0007470697164535522,9.216641426086426,-0.06170427054166794,-3.356358051300049,0.0,0.0,28.487314224243164,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57514626,0,0.0008356205653399229,0.0008041043765842915,0.0008652073447592556,9.216608047485352,-0.06596571207046509,-3.355225086212158,0.0,0.0,28.488414764404297,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57514626,1,0.0006735748029313982,0.0006540092290379107,0.0007669846527278423,9.214881896972656,-0.06365710496902466,-3.355670928955078,0.0,0.0,28.488414764404297,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57534626,0,0.000882933265529573,0.0008609903161413968,0.0008560374844819307,9.216751098632812,-0.06465056538581848,-3.355639934539795,0.0,0.0,28.48951530456543,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57534626,1,0.0008916648221202195,0.00046715029748156667,0.0007998625515028834,9.215178489685059,-0.0635814517736435,-3.353480100631714,0.0,0.0,28.48951530456543,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57554626,0,0.000863446039147675,0.0008628662908449769,0.0008663994958624244,9.217354774475098,-0.06583359837532043,-3.3558473587036133,0.0,0.0,28.490615844726562,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57554626,1,0.000850796524900943,0.0008901295950636268,0.000963888131082058,9.216894149780273,-0.06638775020837784,-3.355532646179199,0.0,0.0,28.490615844726562,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57574626,0,0.0008523041033186018,0.0008552537765353918,0.0008130097994580865,9.216694831848145,-0.0651722326874733,-3.3548409938812256,0.0,0.0,28.491718292236328,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57574626,1,0.0007091144798323512,0.0006955992430448532,0.0008937940583564341,9.217529296875,-0.06391079723834991,-3.3547980785369873,0.0,0.0,28.491718292236328,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57594626,0,0.000842438021209091,0.0008359286584891379,0.0008396183839067817,9.216375350952148,-0.06464304774999619,-3.355526924133301,0.0,0.0,28.492816925048828,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57594626,1,0.0009010899811983109,0.0007593567715957761,0.0008663816261105239,9.216644287109375,-0.0637572705745697,-3.3558833599090576,0.0,0.0,28.492816925048828,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57614626,0,0.0008514677174389362,0.0007855665753595531,0.0008133315131999552,9.218151092529297,-0.06452406942844391,-3.3554000854492188,0.0,0.0,28.49391746520996,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57614626,1,0.0009491468663327396,0.0007953497697599232,0.0006760549731552601,9.216658592224121,-0.06333556771278381,-3.355152130126953,0.0,0.0,28.49391746520996,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
GPS,57614626,0,,,,,,,,,,,,,,GPS,6.0,220518400.0,2412.0,10.0,1.21,-35.3632649,149.1652374,584.85,0.0020000000949949026,179.2895965576172,0.0,0.0,1.0
IMU,57634626,0,0.0008129233028739691,0.0008338059997186065,0.0008854191983118653,9.217981338500977,-0.06524164974689484,-3.3550615310668945,0.0,0.0,28.495018005371094,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57634626,1,0.0007710729259997606,0.0008972056675702333,0.0008469521999359131,9.219179153442383,-0.0644211620092392,-3.354555130004883,0.0,0.0,28.495018005371094,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57654626,0,0.0008345367386937141,0.0008767308900132775,0.0008933414937928319,9.21682357788086,-0.06580175459384918,-3.3563828468322754,0.0,0.0,28.496118545532227,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57654626,1,0.0007812691037543118,0.0007451450801454484,0.0009546239161863923,9.218487739562988,-0.06279849261045456,-3.3547186851501465,0.0,0.0,28.496118545532227,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57674626,0,0.0008102068677544594,0.0008147399057634175,0.0008476978982798755,9.216802597045898,-0.06475649774074554,-3.3560049533843994,0.0,0.0,28.49721908569336,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57674626,1,0.0008141873404383659,0.00088675128063187,0.0009264278342016041,9.218570709228516,-0.06489673256874084,-3.3543636798858643,0.0,0.0,28.49721908569336,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57694626,0,0.000893989228643477,0.0008188046049326658,0.0007860333425924182,9.217927932739258,-0.06550315022468567,-3.356996536254883,0.0,0.0,28.498319625854492,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57694626,1,0.0006938859587535262,0.0008033736958168447,0.0008905876311473548,9.216822624206543,-0.06414671242237091,-3.3548765182495117,0.0,0.0,28.498319625854492,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57714626,0,0.0008670887909829617,0.0008220406016334891,0.0008455250645056367,9.217085838317871,-0.06514701247215271,-3.3567049503326416,0.0,0.0,28.499418258666992,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57714626,1,0.0008006432326510549,0.0007987252902239561,0.000926999666262418,9.218870162963867,-0.0643281489610672,-3.354640007019043,0.0,0.0,28.499418258666992,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57734626,0,0.0008083563297986984,0.0008154295501299202,0.0008246047655120492,9.216814041137695,-0.06529556214809418,-3.356790065765381,0.0,0.0,28.500518798828125,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57734626,1,0.0007610341417603195,0.0007439538603648543,0.0007166920695453882,9.217269897460938,-0.0672411322593689,-3.355290174484253,0.0,0.0,28.500518798828125,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57754626,0,0.000848292198497802,0.0009160584304481745,0.0008297411259263754,9.216597557067871,-0.064326710999012,-3.355933427810669,0.0,0.0,28.501619338989258,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57754626,1,0.0007614429923705757,0.0008272379054687917,0.0007640037802048028,9.215677261352539,-0.0663287341594696,-3.3559679985046387,0.0,0.0,28.501619338989258,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57774626,0,0.0008858537767082453,0.0008061799453571439,0.0008627232746221125,9.216958999633789,-0.06470371782779694,-3.354877233505249,0.0,0.0,28.502717971801758,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57774626,1,0.0008299854234792292,0.0008567036711610854,0.0008812285959720612,9.215095520019531,-0.0637202188372612,-3.3559324741363525,0.0,0.0,28.502717971801758,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57794626,0,0.0008093639626167715,0.0008174596005119383,0.0008705580257810652,9.217041969299316,-0.0644947960972786,-3.355611801147461,0.0,0.0,28.50381851196289,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57794626,1,0.0009063526522368193,0.0008655473357066512,0.0008983624284155667,9.219501495361328,-0.06612486392259598,-3.3563690185546875,0.0,0.0,28.50381851196289,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57814626,0,0.0008245351491495967,0.0007925698882900178,0.0008207786595448852,9.217668533325195,-0.06491534411907196,-3.354956865310669,0.0,0.0,28.50491714477539,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57814626,1,0.0009634186862967908,0.0008577007683925331,0.0009886668995022774,9.215458869934082,-0.06265456974506378,-3.3548271656036377,0.0,0.0,28.50491714477539,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
GPS,57814626,0,,,,,,,,,,,,,,GPS,6.0,220518600.0,2412.0,10.0,1.21,-35.3632649,149.1652374,584.85,0.0,359.87762451171875,0.0,0.0,1.0
IMU,57834626,0,0.000815984676592052,0.0008298152824863791,0.0008289657416753471,9.217525482177734,-0.06498181819915771,-3.356384515762329,0.0,0.0,28.506017684936523,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57834626,1,0.0009221427608281374,0.0008764188387431204,0.0008650775416754186,9.216405868530273,-0.06284015625715256,-3.355297088623047,0.0,0.0,28.506017684936523,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57854626,0,0.0008189876680262387,0.0008685355423949659,0.0008555881213396788,9.217509269714355,-0.06451061367988586,-3.3551807403564453,0.0,0.0,28.507116317749023,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57854626,1,0.0008583200979046524,0.0009155645384453237,0.0009846858447417617,9.218305587768555,-0.0650499016046524,-3.355670690536499,0.0,0.0,28.507116317749023,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57874626,0,0.0008263855124823749,0.0008405001135542989,0.0008389391005039215,9.216615676879883,-0.06435906887054443,-3.355309247970581,0.0,0.0,28.508216857910156,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57874626,1,0.0007418355671688914,0.0008298479951918125,0.0009652340668253601,9.215648651123047,-0.06222664564847946,-3.357548713684082,0.0,0.0,28.508216857910156,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57894626,0,0.0007960032671689987,0.0008419121149927378,0.000877661572303623,9.217161178588867,-0.06404091417789459,-3.354551076889038,0.0,0.0,28.509315490722656,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57894626,1,0.0007373561384156346,0.0009422868024557829,0.0009353809873573482,9.215838432312012,-0.06563277542591095,-3.357604742050171,0.0,0.0,28.509315490722656,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57914626,0,0.0008340025087818503,0.0007947137928567827,0.0008756558527238667,9.218364715576172,-0.06467361748218536,-3.356910467147827,0.0,0.0,28.51041603088379,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57914626,1,0.0008909876924008131,0.0008715635049156845,0.0008671956602483988,9.217364311218262,-0.06502455472946167,-3.353644847869873,0.0,0.0,28.51041603088379,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57934626,0,0.0008572579827159643,0.00088127376511693,0.0008468923042528331,9.21710205078125,-0.06495388597249985,-3.3558714389801025,0.0,0.0,28.51151466369629,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57934626,1,0.0009358969982713461,0.0010339694563299417,0.0007716014515608549,9.215774536132812,-0.06466754525899887,-3.3558883666992188,0.0,0.0,28.51151466369629,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57954626,0,0.0008271264377981424,0.0008976819808594882,0.0008540087146684527,9.216794967651367,-0.06509951502084732,-3.354897975921631,0.0,0.0,28.51261329650879,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57954626,1,0.0008481257245875895,0.0009676553308963776,0.0007956195622682571,9.217691421508789,-0.06471988558769226,-3.3561160564422607,0.0,0.0,28.51261329650879,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57974626,0,0.0008575187530368567,0.0008543049916625023,0.0008403408573940396,9.2171630859375,-0.0647106021642685,-3.356520414352417,0.0,0.0,28.513713836669922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57974626,1,0.000761641887947917,0.0006056744605302811,0.000975497649051249,9.216794967651367,-0.062484439462423325,-3.355348825454712,0.0,0.0,28.513713836669922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,57994626,0,0.000877870712429285,0.0008772360160946846,0.0008120276615954936,9.217004776000977,-0.06424368917942047,-3.356534957885742,0.0,0.0,28.514812469482422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,57994626,1,0.0008314417791552842,0.0008077159873209894,0.0008291418198496103,9.216782569885254,-0.06218113377690315,-3.356433391571045,0.0,0.0,28.514812469482422,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58014626,0,0.0008812574669718742,0.0008455635397695005,0.0008292513666674495,9.216833114624023,-0.06521555781364441,-3.3566126823425293,0.0,0.0,28.515911102294922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58014626,1,0.0008208107319660485,0.0009048025822266936,0.0008795958710834384,9.218903541564941,-0.06638072431087494,-3.3539302349090576,0.0,0.0,28.515911102294922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
GPS,58014626,0,,,,,,,,,,,,,,GPS,6.0,220518800.0,2412.0,10.0,1.21,-35.3632649,149.1652374,584.85,0.0,359.8653564453125,0.0,0.0,1.0
IMU,58034626,0,0.0007885246304795146,0.0008102166466414928,0.0008611527737230062,9.216086387634277,-0.0659404769539833,-3.356920003890991,0.0,0.0,28.517009735107422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58034626,1,0.0008804274257272482,0.0007868572138249874,0.0006861172150820494,9.21951675415039,-0.06521932035684586,-3.35600209236145,0.0,0.0,28.517009735107422,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58054626,0,0.000811598845757544,0.0008126458269543946,0.0008378623751923442,9.217803001403809,-0.06392500549554825,-3.3572912216186523,0.0,0.0,28.518108367919922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58054626,1,0.0008625935297459364,0.0008750815177336335,0.0006914960104040802,9.217519760131836,-0.06621616333723068,-3.354604721069336,0.0,0.0,28.518108367919922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58074626,0,0.0008586618350818753,0.0008796472102403641,0.0008128386689350009,9.216788291931152,-0.06461869180202484,-3.3557851314544678,0.0,0.0,28.519208908081055,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58074626,1,0.0008805174147710204,0.0008749085827730596,0.0007883157813921571,9.216085433959961,-0.06656013429164886,-3.354875326156616,0.0,0.0,28.519208908081055,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58094626,0,0.0008663836633786559,0.0008390521397814155,0.0008429661393165588,9.217647552490234,-0.06460008025169373,-3.3558199405670166,0.0,0.0,28.520305633544922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58094626,1,0.0008388155838474631,0.0007925083045847714,0.0010840364266186953,9.218467712402344,-0.06508800387382507,-3.354290246963501,0.0,0.0,28.520305633544922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58114626,0,0.0008663165499456227,0.0008570608915761113,0.0008536272216588259,9.216575622558594,-0.0645749494433403,-3.355252742767334,0.0,0.0,28.521406173706055,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58114626,1,0.0008944671717472374,0.0007353200344368815,0.000873443903401494,9.218952178955078,-0.06449330598115921,-3.3562281131744385,0.0,0.0,28.521406173706055,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58134626,0,0.000863918976392597,0.0009071364183910191,0.0008670155657455325,9.217327117919922,-0.06542117893695831,-3.3558287620544434,0.0,0.0,28.522502899169922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58134626,1,0.0007358617149293423,0.0007679187692701817,0.0009021215373650193,9.220005989074707,-0.06476132571697235,-3.357590913772583,0.0,0.0,28.522502899169922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58154626,0,0.0008199036819860339,0.0008515269728377461,0.0008201730670407414,9.216414451599121,-0.06493163108825684,-3.356416940689087,0.0,0.0,28.523601531982422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58154626,1,0.0007739522843621671,0.000744699384085834,0.0008354037418030202,9.217300415039062,-0.0658881887793541,-3.354691743850708,0.0,0.0,28.523601531982422,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58174626,0,0.0008061291882768273,0.0008528580656275153,0.000846498180180788,9.216787338256836,-0.06472840160131454,-3.3567190170288086,0.0,0.0,28.524700164794922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58174626,1,0.0008306530071422458,0.001000650110654533,0.0008754291338846087,9.218667984008789,-0.06371656060218811,-3.3563597202301025,0.0,0.0,28.524700164794922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58194626,0,0.000860246829688549,0.0009032019879668951,0.0008991016075015068,9.217157363891602,-0.0648057609796524,-3.3564233779907227,0.0,0.0,28.525798797607422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58194626,1,0.0008068338502198458,0.0007220361731015146,0.0008092135540209711,9.216752052307129,-0.0639171153306961,-3.3569748401641846,0.0,0.0,28.525798797607422,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58214626,0,0.0008672858821228147,0.00067852099891752,0.0008393213502131402,9.217543601989746,-0.06580175459384918,-3.373535633087158,0.0,0.0,28.526897430419922,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58214626,1,0.0008699576137587428,0.0006849733763374388,0.0007979314541444182,9.217657089233398,-0.06512924283742905,-3.3828887939453125,0.0,0.0,28.526897430419922,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
GPS,58214626,0,,,,,,,,,,,,,,GPS,6.0,220519000.0,2412.0,10.0,1.21,-35.3632649,149.1652374,584.85,0.0,359.8653564453125,0.0,0.0,1.0
IMU,58234626,0,0.0008958214311860502,0.0009115880820900202,0.0008787019178271294,9.215995788574219,-0.06449395418167114,-3.358212947845459,0.0,0.0,28.527996063232422,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58234626,1,0.0007327351486310363,0.0007927307742647827,0.0008851534221321344,9.217394828796387,-0.06447555124759674,-3.3590474128723145,0.0,0.0,28.527996063232422,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58254626,0,0.0008692697156220675,0.0008968074689619243,0.0008625118061900139,9.216757774353027,-0.065050408244133,-3.355727195739746,0.0,0.0,28.52909278869629,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58254626,1,0.0008137183031067252,0.000789170153439045,0.0008185019250959158,9.218450546264648,-0.06487812846899033,-3.354872703552246,0.0,0.0,28.52909278869629,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58274626,0,0.0008193801040761173,0.0008363544475287199,0.0009490519296377897,9.216710090637207,-0.06564553827047348,-3.3563385009765625,0.0,0.0,28.53019142150879,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58274626,1,0.0007326675113290548,0.0009289927547797561,0.0009882315061986446,9.215707778930664,-0.06437249481678009,-3.355818748474121,0.0,0.0,28.53019142150879,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58294626,0,0.0008094959775917232,0.000851739663630724,0.0008912915363907814,9.21601676940918,-0.06497427821159363,-3.3564534187316895,0.0,0.0,28.531288146972656,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
IMU,58294626,1,0.0008965933229774237,0.0010732572991400957,0.000741983822081238,9.218548774719238,-0.06490674614906311,-3.354735851287842,0.0,0.0,28.531288146972656,1.0,1.0,760.0,799.0,IMU,,,,,,,,,,,,,
IMU,58314626,0,0.0008865538402460515,0.0009105842327699065,0.0008254027925431728,9.216386795043945,-0.06613892316818237,-3.357715129852295,0.0,0.0,28.532386779785156,1.0,1.0,999.0,999.0,IMU,,,,,,,,,,,,,
